# Constructed from biom file
#OTU ID	258_B3	153_B3	090_subseq	074_B2	146_B1	015_B4	164_B1	024_B2
TRINITY_DN140287_c0_g1_i2	3.0	0.0	1.0	4.0	3.0	0.0	0.0	0.0
TRINITY_DN134530_c0_g4_i1	1.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0
TRINITY_DN145506_c2_g2_i9	8.99	0.0	102.83	0.0	48.9	0.0	0.0	8.69
TRINITY_DN141310_c4_g1_i3	1.0	45.0	0.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN142687_c2_g1_i3	0.0	0.0	1.0	0.0	7.0	0.0	0.0	1.0
TRINITY_DN137108_c4_g3_i3	3.0	0.0	1.0	0.0	14.0	0.0	0.0	0.0
TRINITY_DN139153_c3_g5_i3	2.0	0.0	0.0	0.0	151.0	1.0	0.0	0.0
TRINITY_DN128945_c0_g2_i1	0.0	0.0	3.0	0.0	9.0	0.0	0.0	1.0
TRINITY_DN139759_c4_g2_i2	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5
TRINITY_DN144111_c6_g2_i3	2.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0
TRINITY_DN141599_c1_g3_i2	2.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0
TRINITY_DN144868_c24_g1_i1	54.0	6.0	0.0	0.0	0.0	28.0	87.0	54.0
TRINITY_DN138631_c0_g4_i2	2.0	0.0	0.0	0.0	6.5	0.0	27.0	4.88
TRINITY_DN142733_c1_g1_i5	0.0	0.0	0.0	0.0	10.79	1.0	0.0	1.0
TRINITY_DN142707_c1_g1_i1	13.35	0.0	0.0	0.0	0.0	2.42	0.0	9.98
TRINITY_DN141159_c10_g1_i1	1.99	0.0	1.04	0.0	1.0	0.0	0.0	0.0
TRINITY_DN135938_c0_g1_i24	8.71	0.0	0.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN143963_c2_g1_i2	3.75	0.0	0.0	0.0	2.23	1.0	0.0	1.0
TRINITY_DN140714_c1_g2_i12	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.94
TRINITY_DN138188_c0_g1_i10	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
TRINITY_DN136357_c2_g1_i1	3.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
TRINITY_DN136815_c0_g1_i2	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN144108_c0_g1_i1	2.0	165.0	4.3	0.0	0.0	8.02	12.0	4.18
TRINITY_DN142267_c2_g1_i5	20.38	0.0	0.0	0.0	1.0	3.0	0.0	0.0
TRINITY_DN144206_c3_g1_i2	1.0	0.0	0.0	0.0	1.01	1.0	0.0	0.0
TRINITY_DN138106_c0_g1_i1	0.0	0.0	0.0	1.0	2.0	1.0	0.0	1.01
TRINITY_DN144469_c1_g1_i1	9.0	0.0	24.21	1.0	63.78	2.0	0.0	6.0
TRINITY_DN145547_c13_g2_i7	9.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0
TRINITY_DN147224_c4_g2_i1	0.0	60.0	0.0	0.0	0.0	10.0	0.0	5.0
TRINITY_DN143145_c1_g1_i1	9.59	0.0	0.0	1.0	0.0	1.0	223.1	0.0
TRINITY_DN145401_c1_g1_i1	0.0	0.0	0.0	0.0	30.88	8.9	0.0	27.02
TRINITY_DN136814_c3_g2_i1	0.0	0.0	0.0	0.0	7.0	1.0	0.0	1.0
TRINITY_DN126748_c0_g1_i1	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN135735_c2_g1_i4	1.0	0.0	0.0	9.0	5.99	1.0	0.0	0.0
TRINITY_DN141326_c2_g2_i6	5.0	0.0	1.0	0.0	87.88	46.84	0.0	11.0
TRINITY_DN138681_c7_g1_i1	2.0	57.0	0.0	0.0	0.0	52.0	0.0	5.0
TRINITY_DN145547_c13_g2_i4	5.51	0.0	0.0	0.0	1.0	0.0	0.0	1.0
TRINITY_DN139143_c5_g2_i1	7.72	0.0	0.0	0.0	3.0	1.0	15.0	0.0
TRINITY_DN134643_c0_g1_i1	1.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0
TRINITY_DN136269_c9_g1_i3	0.0	4.0	0.0	0.0	0.0	3.65	0.0	1.0
TRINITY_DN142592_c1_g3_i3	0.6	0.0	0.0	0.0	0.0	2.0	0.0	1.0
TRINITY_DN139257_c4_g3_i4	16.39	0.0	1.0	0.0	0.0	0.0	0.0	2.66
TRINITY_DN144594_c21_g1_i1	5.48	0.0	17.12	1.0	8.0	1.0	2.0	0.0
TRINITY_DN144594_c26_g2_i2	1.0	0.0	1.0	0.0	0.0	0.0	12.0	0.0
TRINITY_DN132674_c0_g1_i1	1.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0
TRINITY_DN142299_c3_g1_i1	19.0	0.0	0.0	0.0	0.0	8.0	0.0	45.0
TRINITY_DN398709_c0_g1_i1	6.65	0.0	0.0	0.0	0.0	5.0	0.0	1.0
TRINITY_DN137385_c7_g1_i4	4.71	0.0	0.0	0.0	0.0	10.06	0.0	1.0
TRINITY_DN145049_c1_g1_i5	8.0	0.0	0.0	2.0	0.0	15.05	0.0	4.0
TRINITY_DN147836_c1_g1_i1	6.0	0.0	9.73	6.0	0.0	9.0	0.0	66.0
TRINITY_DN144266_c8_g1_i2	5.92	0.0	0.0	4.0	156.22	2.71	0.0	10.48
TRINITY_DN145355_c1_g1_i3	15.01	0.0	27.13	0.0	0.0	2.4	0.0	1.51
TRINITY_DN138350_c4_g1_i10	1.0	0.0	2.0	0.0	2.39	0.0	0.0	0.0
TRINITY_DN138177_c0_g2_i1	7.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0
TRINITY_DN145733_c3_g1_i1	169.54	0.0	5.24	0.0	0.0	4.59	0.0	1.92
TRINITY_DN145811_c0_g1_i11	1.04	0.0	0.0	0.0	0.0	2.0	0.0	3.1
TRINITY_DN137250_c0_g1_i2	7.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN143379_c0_g1_i1	18.08	0.0	1.0	0.0	38.0	2.14	7.0	38.92
TRINITY_DN145429_c4_g2_i5	24.76	0.0	0.0	0.0	0.0	4.0	2.29	3.97
TRINITY_DN144267_c6_g1_i1	9.01	0.0	0.0	0.0	0.0	6.88	0.0	3.28
TRINITY_DN140405_c1_g2_i1	0.0	0.0	1.0	0.0	5.46	0.0	0.0	1.0
TRINITY_DN144001_c5_g1_i4	4.37	0.0	33.43	0.0	0.0	0.0	1.0	0.0
TRINITY_DN139095_c1_g1_i1	1.0	0.0	1.21	0.0	0.0	1.0	0.0	0.0
TRINITY_DN141615_c4_g5_i1	1.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0
TRINITY_DN143613_c1_g2_i4	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0
TRINITY_DN137441_c0_g1_i1	1.0	0.0	0.0	0.0	1.49	0.0	0.0	2.0
TRINITY_DN144184_c4_g1_i9	89.37	0.0	0.0	0.0	0.0	1.2	0.0	1.99
TRINITY_DN133238_c0_g3_i1	1.0	0.0	0.0	0.0	0.0	1.0	9.0	1.0
TRINITY_DN139803_c0_g1_i5	1.0	0.0	3.0	0.0	18.39	0.0	0.0	2.0
TRINITY_DN140858_c1_g1_i2	2.0	0.0	3.0	0.0	5.0	1.0	0.0	0.0
TRINITY_DN143156_c8_g1_i3	18.0	0.0	7.46	0.0	1.0	1.0	0.0	2.0
TRINITY_DN142745_c0_g9_i3	2.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN134837_c0_g1_i4	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0
TRINITY_DN143782_c1_g1_i4	4.0	0.0	5.0	0.0	17.0	3.0	0.0	0.0
TRINITY_DN137302_c4_g1_i2	3.97	0.0	6.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN142875_c3_g5_i1	1.0	0.0	0.36	0.0	0.0	2.0	0.0	0.0
TRINITY_DN136635_c1_g3_i1	0.0	48.0	0.0	0.0	0.0	3.0	0.0	2.0
TRINITY_DN142877_c1_g6_i1	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
TRINITY_DN124152_c0_g1_i1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
TRINITY_DN141448_c2_g1_i4	0.0	0.0	4.0	0.0	35.41	3.53	0.0	1.8
TRINITY_DN137610_c3_g1_i3	12.65	0.0	0.0	0.0	0.0	1.9	0.0	12.83
TRINITY_DN143018_c49_g12_i1	58.0	1.0	0.0	0.0	0.0	90.57	0.0	0.0
TRINITY_DN144958_c4_g1_i1	0.0	0.0	33.97	0.0	5.0	0.0	0.0	1.0
TRINITY_DN137415_c0_g2_i2	1.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0
TRINITY_DN139946_c5_g3_i3	3.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0
TRINITY_DN143229_c6_g1_i2	21.0	0.0	2.0	0.0	0.0	3.0	0.0	13.0
TRINITY_DN141728_c1_g3_i3	2.96	0.0	5.43	0.0	3.0	0.0	0.0	0.0
TRINITY_DN142405_c1_g1_i4	2.02	0.0	0.0	0.0	33.0	2.0	0.0	3.0
TRINITY_DN141179_c1_g5_i1	0.0	0.0	1.0	80.0	1.0	0.0	0.0	0.0
TRINITY_DN142255_c2_g2_i1	28.0	0.0	4.0	30.0	0.0	0.0	94.0	0.0
TRINITY_DN144584_c14_g1_i1	95.01	0.0	0.0	0.0	0.0	0.0	90.0	2.04
TRINITY_DN138500_c1_g3_i3	4.0	19.0	1.01	0.0	0.0	1.0	0.0	2.0
TRINITY_DN144381_c4_g1_i1	0.0	0.0	1.0	0.0	64.05	5.0	0.0	25.67
TRINITY_DN141327_c3_g1_i13	2.0	0.0	2.86	0.0	4.0	0.0	0.0	0.0
TRINITY_DN142099_c2_g2_i2	0.0	0.0	3.0	0.0	10.0	1.0	0.0	1.0
TRINITY_DN143564_c5_g1_i2	2.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN146162_c2_g1_i1	2.0	0.0	12.0	0.0	3.0	1.0	0.0	0.0
TRINITY_DN145801_c2_g2_i2	7.03	0.0	0.0	0.0	0.0	1.0	18.0	4.0
TRINITY_DN128540_c0_g1_i3	0.0	1.0	0.0	0.0	0.0	5.0	0.0	2.0
TRINITY_DN144071_c5_g1_i5	1.31	0.0	14.37	0.0	0.0	2.0	55.0	1.01
TRINITY_DN138195_c0_g1_i3	1.0	0.0	6.58	0.0	0.0	1.0	0.0	1.0
TRINITY_DN135479_c1_g1_i2	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN145252_c4_g1_i3	1.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0
TRINITY_DN145434_c4_g2_i3	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN130252_c0_g2_i1	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.7
TRINITY_DN138948_c2_g1_i10	6.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN137096_c2_g1_i1	1.0	0.0	1.25	0.0	0.0	0.0	0.0	1.0
TRINITY_DN138985_c10_g3_i3	5.9	0.0	20.0	0.0	6.0	2.0	0.0	0.0
TRINITY_DN137527_c3_g1_i16	1.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0
TRINITY_DN143191_c4_g1_i1	2.1	0.0	28.34	0.0	0.0	8.32	1.0	0.0
TRINITY_DN143883_c1_g1_i2	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
TRINITY_DN142286_c3_g3_i3	1.0	0.0	0.0	0.0	0.0	2.74	0.0	227.72
TRINITY_DN138067_c2_g1_i2	0.0	1.5	1.0	0.0	0.0	0.0	35.41	0.5
TRINITY_DN1311488_c6_g1_i1	0.0	0.0	39.0	0.0	1.0	1.0	0.0	0.0
TRINITY_DN136449_c5_g2_i2	0.0	17.0	0.0	0.0	1.0	0.0	0.0	4.0
TRINITY_DN145076_c1_g2_i5	0.0	0.0	1.74	0.0	0.0	0.83	0.0	1.58
TRINITY_DN143532_c25_g1_i1	95.0	41.0	4.0	78.0	0.0	78.27	9.0	31.0
TRINITY_DN1091560_c0_g2_i1	2.0	0.0	3.0	0.0	0.0	0.0	0.0	17.0
TRINITY_DN141524_c1_g1_i1	1.0	0.0	1.0	0.0	13.0	0.0	0.0	0.0
TRINITY_DN135197_c0_g3_i1	0.0	0.0	1.0	20.0	7.0	1.0	0.0	1.0
TRINITY_DN143901_c2_g1_i9	2.34	9.0	0.0	0.0	0.0	14.21	0.0	359.15
TRINITY_DN144142_c2_g1_i5	1.0	0.0	1.0	0.0	0.0	21.99	0.0	6.11
TRINITY_DN145285_c6_g2_i1	7.0	0.0	10.92	267.0	0.0	0.0	0.0	6.0
TRINITY_DN145786_c1_g1_i4	32.77	0.0	0.0	0.81	0.0	11.95	0.0	52.57
TRINITY_DN143011_c3_g3_i5	5.09	0.0	3.88	0.0	4.06	0.95	0.0	0.0
TRINITY_DN144763_c6_g1_i2	4.93	0.0	0.0	0.0	0.0	0.72	25.0	8.3
TRINITY_DN136506_c3_g5_i4	1.0	0.0	4.0	0.0	4.0	2.0	0.0	1.0
TRINITY_DN144797_c1_g1_i1	2.0	0.0	1.0	0.0	0.8	1.0	0.0	0.0
TRINITY_DN137965_c6_g4_i4	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN135274_c1_g1_i1	7.0	0.0	1.0	0.0	0.0	3.0	0.0	6.0
TRINITY_DN144616_c7_g3_i7	25.64	0.0	32.42	1.0	0.0	1.0	0.0	5.21
TRINITY_DN143485_c4_g1_i6	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0
TRINITY_DN144451_c2_g6_i1	1.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN139539_c6_g2_i2	0.0	0.0	1.0	0.0	0.0	1.94	0.0	1.0
TRINITY_DN144995_c3_g1_i1	4.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0
TRINITY_DN610131_c0_g2_i2	16.05	0.0	0.0	0.0	0.0	16.1	0.0	1.0
TRINITY_DN141225_c2_g1_i3	0.0	0.0	1.0	0.0	8.24	0.0	0.0	1.0
TRINITY_DN136899_c1_g3_i1	0.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0
TRINITY_DN132193_c2_g1_i1	0.0	1.0	0.0	0.0	0.0	27.0	0.0	1.0
TRINITY_DN140557_c6_g6_i1	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN138062_c5_g1_i13	0.0	0.0	1.0	9.0	0.28	2.0	0.0	0.0
TRINITY_DN145277_c0_g1_i5	3.25	0.0	0.46	0.0	0.0	0.0	13.74	0.0
TRINITY_DN134959_c1_g1_i1	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0
TRINITY_DN143060_c6_g1_i2	6.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
TRINITY_DN142041_c4_g4_i6	1.0	0.0	0.59	0.0	2.0	0.0	0.0	0.0
TRINITY_DN141429_c0_g1_i3	1.0	0.0	0.99	0.0	0.0	9.0	0.0	0.0
TRINITY_DN140498_c0_g1_i2	1.0	0.0	0.43	0.0	3.36	0.0	0.0	0.0
TRINITY_DN143757_c1_g1_i2	0.0	0.0	1.0	18.0	0.0	1.0	0.0	0.0
TRINITY_DN615414_c0_g1_i1	10.0	0.0	0.0	0.0	194.0	0.0	0.0	1.0
TRINITY_DN145082_c2_g1_i7	10.03	0.0	0.0	0.0	176.64	1.0	0.0	2.0
TRINITY_DN140278_c0_g1_i2	0.0	0.0	0.0	4.01	0.0	2.49	0.0	2.58
TRINITY_DN139856_c5_g3_i1	3.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
TRINITY_DN140506_c0_g4_i1	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0
TRINITY_DN142344_c4_g1_i3	5.36	0.0	0.0	0.0	0.0	0.51	0.0	5.64
TRINITY_DN144555_c1_g2_i3	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN141279_c11_g2_i2	0.0	0.0	2.0	34.0	0.0	1.0	0.0	0.45
TRINITY_DN141654_c8_g3_i2	3.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN139021_c5_g1_i1	1.0	0.0	1.67	0.0	0.0	1.0	0.0	0.0
TRINITY_DN141885_c0_g1_i1	13.0	0.0	3.0	63.0	177.0	2.0	7.0	16.0
TRINITY_DN141391_c4_g1_i11	8.0	0.0	0.0	0.0	16.68	4.05	0.0	4.0
TRINITY_DN141803_c15_g2_i2	0.0	0.0	2.0	0.0	0.0	1.0	0.0	3.0
TRINITY_DN142436_c4_g1_i2	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0
TRINITY_DN145723_c3_g2_i1	55.62	0.0	1.0	0.0	2.0	147.49	0.0	113.55
TRINITY_DN136486_c5_g1_i11	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
TRINITY_DN137797_c3_g8_i1	3.0	0.0	2.0	0.0	0.0	0.0	20.0	0.0
TRINITY_DN143173_c7_g3_i1	6.0	0.0	0.0	0.0	14.0	1.0	0.0	7.0
TRINITY_DN135251_c5_g7_i1	11.0	9.0	0.0	0.0	0.0	0.0	31.0	0.0
TRINITY_DN145475_c3_g1_i9	1.98	0.0	0.28	0.0	0.0	0.0	1.02	0.0
TRINITY_DN143867_c81_g1_i4	96.8	1.0	45.89	117.0	1113.78	34.8	9.0	104.69
TRINITY_DN142264_c2_g2_i5	1.0	54.0	3.0	0.0	0.0	0.0	0.0	0.0
TRINITY_DN610386_c1_g1_i1	31.0	0.0	0.0	0.0	0.0	2.0	0.0	114.0
TRINITY_DN143475_c0_g1_i2	0.0	0.0	1.0	0.0	26.0	1.0	0.0	3.0
TRINITY_DN126550_c1_g1_i1	1.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0
TRINITY_DN141167_c2_g4_i6	4.0	0.0	1.0	0.0	10.0	0.0	0.0	0.0
TRINITY_DN137258_c5_g1_i6	27.68	0.0	1.0	21.0	0.0	13.01	0.0	9.3
TRINITY_DN144738_c0_g1_i1	2.0	0.0	1.0	0.0	10.0	0.0	0.0	0.0
TRINITY_DN142352_c8_g2_i5	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
TRINITY_DN141937_c0_g2_i3	4.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN130130_c0_g2_i1	0.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0
TRINITY_DN143015_c0_g2_i2	3.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0
TRINITY_DN143036_c3_g1_i1	6.45	2.0	1.0	0.0	13.96	10.08	4.79	8.29
TRINITY_DN137217_c0_g1_i2	7.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN140720_c2_g2_i2	31.51	0.0	2.0	3.0	0.0	8.22	5.0	1.03
TRINITY_DN140490_c1_g11_i1	0.0	6.0	0.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN136705_c0_g1_i4	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN140329_c1_g1_i1	2.0	0.0	10.23	2.0	14.0	2.0	0.0	4.0
TRINITY_DN143846_c4_g1_i1	0.51	0.0	0.0	0.0	10.27	0.0	0.0	0.25
TRINITY_DN145310_c4_g6_i1	1.0	0.0	12.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN140715_c0_g4_i3	2.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0
TRINITY_DN144154_c23_g11_i1	197.59	0.0	85.0	63.0	0.0	7.19	54.0	2.14
TRINITY_DN136979_c4_g1_i2	0.0	0.0	3.0	1.0	5.0	0.0	0.0	0.0
TRINITY_DN145625_c0_g1_i2	2.73	0.0	0.0	0.0	0.0	7.49	0.0	6.44
TRINITY_DN142438_c3_g3_i2	2.41	0.0	3.61	0.0	0.0	1.0	0.0	0.0
TRINITY_DN142548_c3_g1_i1	3.37	0.0	0.0	0.0	0.0	2.0	26.0	4.66
TRINITY_DN136737_c2_g1_i9	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0
TRINITY_DN60060_c0_g9_i1	20.28	0.0	56.0	0.0	0.0	1.0	18.0	6.01
TRINITY_DN145190_c3_g1_i9	0.0	0.0	1.0	0.0	39.85	0.0	0.0	0.76
TRINITY_DN144771_c2_g7_i2	39.77	0.0	11.0	0.0	0.0	1.58	159.0	33.47
TRINITY_DN141049_c8_g2_i1	2.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
TRINITY_DN145401_c1_g1_i2	18.25	0.0	8.85	0.0	197.86	51.57	0.0	35.29
TRINITY_DN141188_c0_g1_i2	4.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
TRINITY_DN143764_c0_g2_i2	2.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0
TRINITY_DN139089_c0_g10_i2	2.0	0.0	2.0	0.0	60.0	2.0	0.0	0.0
TRINITY_DN144293_c4_g1_i6	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0
TRINITY_DN142345_c1_g1_i1	1.0	9.0	0.0	0.0	0.0	11.05	0.0	0.0
TRINITY_DN142342_c1_g2_i1	4.0	0.0	0.0	69.0	4.0	0.0	0.0	2.0
TRINITY_DN135627_c0_g1_i2	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0
TRINITY_DN143018_c39_g5_i2	59.93	651.72	0.0	681.07	0.0	40.72	372.27	0.0
TRINITY_DN133750_c0_g1_i1	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0
TRINITY_DN144389_c2_g1_i1	9.8	0.0	11.0	0.0	0.0	0.0	0.0	6.99
TRINITY_DN142693_c0_g2_i3	3.0	18.0	9.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN145272_c4_g1_i1	9.0	0.0	0.0	0.0	1904.09	100.62	0.0	24.0
TRINITY_DN130695_c1_g1_i2	0.0	19.0	0.0	0.0	0.0	6.0	0.0	2.0
TRINITY_DN141616_c3_g1_i3	1.0	0.0	0.0	0.0	52.0	2.0	0.0	0.0
TRINITY_DN143196_c5_g2_i3	0.0	0.0	4.0	0.0	2.0	0.0	0.0	1.0
TRINITY_DN136122_c0_g1_i5	3.55	0.0	0.0	0.0	0.0	1.0	13.0	0.0
TRINITY_DN136118_c0_g1_i1	8.06	0.0	1.0	0.0	0.0	1.0	0.0	2.0
TRINITY_DN144746_c5_g1_i1	7.8	127.0	37.66	5.0	6.0	122.68	16.0	36.97
TRINITY_DN133913_c1_g1_i2	4.0	0.0	0.0	0.0	0.0	9.0	0.0	3.0
TRINITY_DN137957_c3_g2_i2	1.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN135926_c1_g1_i1	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN145054_c4_g1_i4	0.0	0.0	0.0	0.0	8.52	3.0	0.0	2.0
TRINITY_DN136610_c1_g1_i5	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0
TRINITY_DN145137_c2_g1_i6	71.05	0.0	0.0	0.0	0.0	20.38	0.0	8.67
TRINITY_DN144529_c5_g4_i1	6.99	0.0	0.0	0.0	0.0	2.19	0.0	9.08
TRINITY_DN145275_c3_g1_i1	0.0	0.0	9.0	0.0	1.0	0.0	0.0	1.0
TRINITY_DN141054_c1_g2_i1	0.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN145520_c19_g1_i1	5.0	0.0	12.0	0.0	0.0	0.0	0.0	2.0
TRINITY_DN132449_c0_g1_i2	1.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0
TRINITY_DN145546_c6_g1_i2	1.0	0.0	4.67	0.0	0.0	1.0	0.0	0.0
TRINITY_DN144457_c6_g1_i12	2.0	0.0	4.0	102.0	0.0	0.0	0.0	0.0
TRINITY_DN140422_c9_g1_i1	0.0	0.0	1.49	0.0	0.0	1.0	1.79	0.0
TRINITY_DN98570_c1_g1_i1	1.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0
TRINITY_DN144214_c4_g4_i1	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0
TRINITY_DN145265_c2_g1_i1	4.0	0.0	2.03	0.0	0.0	0.0	0.0	1.0
TRINITY_DN143656_c3_g4_i11	0.0	0.0	3.09	0.0	19.39	0.0	0.0	1.0
TRINITY_DN144616_c7_g3_i9	7.01	0.0	8.09	0.0	33.56	1.0	0.0	2.0
TRINITY_DN145038_c5_g1_i1	57.2	1.0	47.0	42.0	0.0	21.29	7.0	3.39
TRINITY_DN144973_c0_g1_i1	5.76	0.0	0.0	0.0	0.0	18.92	0.0	72.5
TRINITY_DN141930_c1_g1_i6	0.0	27.0	0.0	0.0	0.0	1.0	0.0	9.0
TRINITY_DN136318_c8_g1_i4	5.0	0.0	0.0	0.0	0.0	34.0	0.0	10.0
TRINITY_DN141869_c0_g1_i1	1.96	0.0	0.0	0.0	0.0	1.99	0.0	0.74
TRINITY_DN139714_c6_g1_i5	0.0	0.0	0.0	0.0	0.99	1.0	0.0	4.0
TRINITY_DN1114991_c1_g1_i1	11.88	0.0	0.0	0.0	0.0	3.71	0.0	0.52
TRINITY_DN145261_c35_g1_i1	0.0	3.0	32.04	0.0	0.0	7.09	0.0	0.0
TRINITY_DN136198_c0_g3_i1	7.0	0.0	1.0	0.0	2.0	1.0	0.0	4.0
TRINITY_DN144594_c22_g1_i5	0.0	15.0	0.0	0.0	0.0	3.0	0.0	3.0
TRINITY_DN145735_c4_g1_i3	12.0	0.0	4.0	0.0	0.0	3.0	0.0	30.23
TRINITY_DN141245_c4_g1_i5	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0
TRINITY_DN144069_c6_g1_i1	1.0	0.0	0.0	10.0	0.0	0.0	4.0	0.0
TRINITY_DN141070_c0_g1_i3	0.0	0.0	1.0	0.0	17.48	0.0	3.0	1.0
TRINITY_DN135446_c0_g1_i1	0.0	0.0	2.0	0.0	0.0	3.0	0.0	53.0
TRINITY_DN141192_c7_g16_i3	0.0	15.0	16.8	1.0	0.0	0.0	0.0	0.0
TRINITY_DN142503_c12_g3_i2	0.0	48.0	0.0	0.0	0.0	11.0	0.0	7.0
TRINITY_DN143065_c1_g1_i4	2.03	0.0	1.0	0.0	3.0	1.0	0.0	2.0
TRINITY_DN137503_c5_g1_i1	0.0	89.0	0.0	0.0	0.0	70.34	0.0	3.0
TRINITY_DN143340_c0_g1_i2	2.0	0.0	0.0	0.0	14.0	1.0	0.0	2.0
TRINITY_DN137811_c4_g3_i2	0.31	0.0	0.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN137980_c0_g1_i2	1.0	0.0	1.0	0.0	5.0	0.0	0.0	1.0
TRINITY_DN140369_c3_g2_i1	1.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0
TRINITY_DN144738_c1_g2_i2	5.0	2.0	0.0	0.0	1.0	5.0	0.0	0.0
TRINITY_DN145290_c2_g1_i1	21.89	0.0	54.42	23.86	194.58	3.2	0.96	17.33
TRINITY_DN142673_c5_g5_i3	0.0	60.0	0.0	0.0	5.0	6.0	0.0	0.0
TRINITY_DN145542_c9_g2_i1	1.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0
TRINITY_DN130203_c0_g1_i1	2.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0
TRINITY_DN141254_c1_g1_i4	3.27	25.0	0.0	0.0	0.0	3.18	0.0	1.0
TRINITY_DN142938_c0_g1_i3	2.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0
TRINITY_DN135288_c5_g1_i3	1.0	0.0	0.0	0.0	5.69	1.0	0.0	0.0
